Gene_Public_Name,Gene_WB220ID,DE_Pval,DE_FDR,DE_logFC,TFhit_pval,TFHit_MinAbsDistance,TFHit_MinRelDistance,TotalHits_in_range
fbxa-76,WBGene00044675,1.00000000,1.00000000,0.00000000,0.00000001,1772,1772,1
Y108G3AL.7,WBGene00044689,1.00000000,1.00000000,0.00000000,0.00000000,60,60,1
nhr-286,WBGene00044699,1.00000000,1.00000000,0.00000000,0.00032065,3399,3399,1
C18A3.12,WBGene00044704,1.00000000,1.00000000,0.00000000,0.00000000,13,13,1
Y53F4B.42,WBGene00044720,1.00000000,1.00000000,0.00000000,0.00000000,341,-341,1
Y53F4B.45,WBGene00044728,1.00000000,1.00000000,0.00000000,0.00000000,220,220,2
F54G8.6,WBGene00044739,1.00000000,1.00000000,0.00000000,0.00001510,1112,1112,1
Y55F3BR.10,WBGene00044742,1.00000000,1.00000000,0.00000000,0.00025255,1282,1282,1
Y62E10A.20,WBGene00044745,1.00000000,1.00000000,0.00000000,0.00000000,4253,4253,1
C53H9.3,WBGene00044746,1.00000000,1.00000000,0.00000000,0.00000000,581,581,1
C32D5.14,WBGene00044755,1.00000000,1.00000000,0.00000000,0.00000789,80,80,1
Y55F3BR.11,WBGene00044757,1.00000000,1.00000000,0.00000000,0.00000000,1069,-1069,1
ZK688.12,WBGene00044763,1.00000000,1.00000000,0.00000000,0.00000000,925,-925,1
T23B7.3,WBGene00044767,1.00000000,1.00000000,0.00000000,0.00000000,1639,1639,1
F13H10.8,WBGene00044784,1.00000000,1.00000000,0.00000000,0.00000000,176,-176,2
T07A9.14,WBGene00044789,1.00000000,1.00000000,0.00000000,0.00000000,1237,-1237,1
ZK686.6,WBGene00044799,1.00000000,1.00000000,0.00000000,0.00000000,382,-382,1
F12E12.11,WBGene00044811,0.00100641,0.03162700,31.71215532,0.00000000,1416,1416,1
T07C4.12,WBGene00044891,1.00000000,1.00000000,0.00000000,0.00000000,162,-162,2
H38K22.7,WBGene00044912,1.00000000,1.00000000,0.00000000,0.00000230,1659,1659,1
T11B7.6,WBGene00044914,1.00000000,1.00000000,0.00000000,0.00000154,181,181,1
T27E4.10,WBGene00044923,1.00000000,1.00000000,0.00000000,0.00000000,1906,-1906,1
Y37E3.20,WBGene00044925,1.00000000,1.00000000,0.00000000,0.00000000,56,56,1
Y39G10AR.24,WBGene00044926,1.00000000,1.00000000,0.00000000,0.00000000,53,-53,1
F32B5.9,WBGene00044927,1.00000000,1.00000000,0.00000000,0.00000000,287,287,1
Y71F9AM.7,WBGene00044928,1.00000000,1.00000000,0.00000000,0.00000000,10,-10,1
R12E2.17,WBGene00044929,1.00000000,1.00000000,0.00000000,0.00004390,933,-933,1
T19B4.8,WBGene00044930,1.00000000,1.00000000,0.00000000,0.00000000,29,-29,1
Y37E3.21,WBGene00044931,1.00000000,1.00000000,0.00000000,0.00000000,666,666,1
Y37E3.22,WBGene00044932,1.00000000,1.00000000,0.00000000,0.00000000,1038,1038,1
ZK484.9,WBGene00044933,1.00000000,1.00000000,0.00000000,0.00000000,104,104,1
T27A3.9,WBGene00044934,1.00000000,1.00000000,0.00000000,0.00000000,109,109,1
T08B2.13,WBGene00044935,1.00000000,1.00000000,0.00000000,0.00000000,167,167,2
T24H7.6,WBGene00044936,1.00000000,1.00000000,0.00000000,0.00000000,70,-70,1
ZK546.18,WBGene00044937,1.00000000,1.00000000,0.00000000,0.00000000,27,-27,1
C27H5.9,WBGene00044938,1.00000000,1.00000000,0.00000000,0.00000000,147,147,1
B0412.7,WBGene00044939,1.00000000,1.00000000,0.00000000,0.00000000,927,-927,1
H06I04.8,WBGene00044940,1.00000000,1.00000000,0.00000000,0.00000000,687,-687,1
F54E7.10,WBGene00044941,1.00000000,1.00000000,0.00000000,0.00000000,218,-218,1
F54E7.11,WBGene00044942,1.00000000,1.00000000,0.00000000,0.00000000,585,-585,1
R151.12,WBGene00044943,1.00000000,1.00000000,0.00000000,0.00000000,905,-905,1
R151.13,WBGene00044944,1.00000000,1.00000000,0.00000000,0.00000000,1286,-1286,1
C07H6.10,WBGene00044945,1.00000000,1.00000000,0.00000000,0.00000000,1833,1833,1
F32E10.10,WBGene00044947,1.00000000,1.00000000,0.00000000,0.00000000,26,-26,1
K11H12.12,WBGene00044948,1.00000000,1.00000000,0.00000000,0.00000000,1243,1243,1
Y24D9A.9,WBGene00044952,1.00000000,1.00000000,0.00000000,0.00000000,590,590,1
D2096.14,WBGene00044954,1.00000000,1.00000000,0.00000000,0.00000000,700,700,2
K07C11.11,WBGene00044955,1.00000000,1.00000000,0.00000000,0.00000063,959,-959,1
K07C11.12,WBGene00044956,1.00000000,1.00000000,0.00000000,0.00000063,1457,-1457,1
C08D8.3,WBGene00044957,1.00000000,1.00000000,0.00000000,0.00000000,17,17,1
ZK994.7,WBGene00044958,1.00000000,1.00000000,0.00000000,0.00000000,19,19,1
F28D1.13,WBGene00044962,1.00000000,1.00000000,0.00000000,0.00000000,822,822,1
K07C5.11,WBGene00044963,1.00000000,1.00000000,0.00000000,0.00000000,508,508,1
K10H10.11,WBGene00044968,1.00000000,1.00000000,0.00000000,0.00000000,88,-88,2
T28D6.10,WBGene00044969,1.00000000,1.00000000,0.00000000,0.00000000,106,106,1
F38E11.14,WBGene00044970,1.00000000,1.00000000,0.00000000,0.00000000,66,-66,1
F08G2.12,WBGene00044973,1.00000000,1.00000000,0.00000000,0.00000000,128,-128,1
C27H6.5,WBGene00044974,1.00000000,1.00000000,0.00000000,0.00000000,162,162,1
F47G4.9,WBGene00044975,1.00000000,1.00000000,0.00000000,0.00000000,65,65,1
F37B12.5,WBGene00044985,1.00000000,1.00000000,0.00000000,0.00000000,49,49,1
Y37A1B.17,WBGene00044989,1.00000000,1.00000000,0.00000000,0.00000000,15975,15975,1
F08A7.1,WBGene00045013,1.00000000,1.00000000,0.00000000,0.00000083,688,688,1
F36H1.13,WBGene00045017,1.00000000,1.00000000,0.00000000,0.00000000,299,299,2
F53G12.13,WBGene00045049,1.00000000,1.00000000,0.00000000,0.00000000,1638,-1638,1
K11H12.13,WBGene00045051,1.00000000,1.00000000,0.00000000,0.00000000,916,916,1
K12C11.7,WBGene00045053,1.00000000,1.00000000,0.00000000,0.00000000,1418,1418,1
C16D9.11,WBGene00045055,1.00000000,1.00000000,0.00000000,0.00000000,99,99,1
T03F7.8,WBGene00045071,1.00000000,1.00000000,0.00000000,0.00000000,43,-43,1
R166.7,WBGene00045074,1.00000000,1.00000000,0.00000000,0.00000000,1818,-1818,1
C04G6.12,WBGene00045083,1.00000000,1.00000000,0.00000000,0.00000000,139,139,1
K11C4.6,WBGene00045084,1.00000000,1.00000000,0.00000000,0.00000000,55,-55,1
Y24D9A.10,WBGene00045085,1.00000000,1.00000000,0.00000000,0.00000000,874,874,1
Y43B11AR.7,WBGene00045086,1.00000000,1.00000000,0.00000000,0.00000000,1097,1097,1
B0041.9,WBGene00045087,1.00000000,1.00000000,0.00000000,0.00000000,561,561,1
F48A11.7,WBGene00045088,1.00000000,1.00000000,0.00000000,0.00000000,1847,1847,1
C27H5.10,WBGene00045090,1.00000000,1.00000000,0.00000000,0.00000000,262,-262,1
H06I04.9,WBGene00045092,1.00000000,1.00000000,0.00000000,0.00000000,367,-367,1
Y23H5B.10,WBGene00045093,1.00000000,1.00000000,0.00000000,0.00000000,155,155,1
D1007.20,WBGene00045094,1.00000000,1.00000000,0.00000000,0.00000000,364,-364,1
mrpr-1,WBGene00045095,1.00000000,1.00000000,0.00000000,0.00000000,67,67,1
smy-2,WBGene00045109,1.00000000,1.00000000,0.00000000,0.00000000,306,306,1
K12D12.6,WBGene00045110,1.00000000,1.00000000,0.00000000,0.00000000,1584,-1584,1
K12D12.7,WBGene00045111,1.00000000,1.00000000,0.00000000,0.00000000,1680,-1680,1
K12D12.8,WBGene00045112,1.00000000,1.00000000,0.00000000,0.00000000,1755,-1755,1
W01C9.6,WBGene00045114,1.00000000,1.00000000,0.00000000,0.00000000,31,-31,1
K02C4.7,WBGene00045115,1.00000000,1.00000000,0.00000000,0.00000128,23,-23,1
M163.12,WBGene00045117,1.00000000,1.00000000,0.00000000,0.00000004,611,-611,1
T04A8.17,WBGene00045118,1.00000000,1.00000000,0.00000000,0.00000000,176,176,1
F08G2.13,WBGene00045119,1.00000000,1.00000000,0.00000000,0.00000000,310,310,1
Y43F8C.22,WBGene00045120,1.00000000,1.00000000,0.00000000,0.00000000,143,143,2
C46C2.8,WBGene00045121,1.00000000,1.00000000,0.00000000,0.00000000,127,127,1
W01D2.7,WBGene00045123,1.00000000,1.00000000,0.00000000,0.00000000,46,46,1
C07A9.14,WBGene00045124,1.00000000,1.00000000,0.00000000,0.00000000,2,-2,1
F54C9.12,WBGene00045125,1.00000000,1.00000000,0.00000000,0.00000000,787,787,1
C14C10.8,WBGene00045126,1.00000000,1.00000000,0.00000000,0.00000000,185,185,1
W03C9.9,WBGene00045127,1.00000000,1.00000000,0.00000000,0.00000000,76,76,2
Y75B12B.12,WBGene00045129,1.00000000,1.00000000,0.00000000,0.00000000,156,156,2
F28C6.11,WBGene00045130,1.00000000,1.00000000,0.00000000,0.00000000,437,-437,2
ZK643.9,WBGene00045132,1.00000000,1.00000000,0.00000000,0.00000000,10,-10,1
M163.13,WBGene00045133,1.00000000,1.00000000,0.00000000,0.00000004,67,67,1
K07C5.12,WBGene00045134,1.00000000,1.00000000,0.00000000,0.00000000,1485,1485,1
D1046.6,WBGene00045136,1.00000000,1.00000000,0.00000000,0.00000000,78,78,2
F25H2.14,WBGene00045138,1.00000000,1.00000000,0.00000000,0.00000000,1511,-1511,1
F01D5.12,WBGene00045139,1.00000000,1.00000000,0.00000000,0.00000000,36,36,1
T06C12.16,WBGene00045140,1.00000000,1.00000000,0.00000000,0.00000000,149,149,1
Y53F4B.47,WBGene00045141,1.00000000,1.00000000,0.00000000,0.00000000,25,-25,1
Y53F4B.48,WBGene00045142,1.00000000,1.00000000,0.00000000,0.00000000,179,179,2
T10B9.11,WBGene00045147,1.00000000,1.00000000,0.00000000,0.00000000,161,161,1
C06A1.8,WBGene00045148,1.00000000,1.00000000,0.00000000,0.00000000,1532,-1532,1
ZK265.10,WBGene00045150,1.00000000,1.00000000,0.00000000,0.00000000,113,113,1
F17C11.14,WBGene00045151,1.00000000,1.00000000,0.00000000,0.00000000,1778,-1778,1
C06A1.9,WBGene00045152,1.00000000,1.00000000,0.00000000,0.00000000,567,567,1
F11A10.9,WBGene00045153,1.00000000,1.00000000,0.00000000,0.00000000,11,11,1
C10C6.8,WBGene00045154,1.00000000,1.00000000,0.00000000,0.00000000,203,203,1
Y116A8C.50,WBGene00045155,1.00000000,1.00000000,0.00000000,0.00000038,858,858,1
T02E1.9,WBGene00045156,1.00000000,1.00000000,0.00000000,0.00000000,168,-168,2
K02C4.8,WBGene00045157,1.00000000,1.00000000,0.00000000,0.00000000,69,69,1
M163.14,WBGene00045158,1.00000000,1.00000000,0.00000000,0.00000000,1530,-1530,2
smy-3,WBGene00045159,1.00000000,1.00000000,0.00000000,0.00000001,31,-31,1
C41C4.11,WBGene00045160,1.00000000,1.00000000,0.00000000,0.00000000,110,110,1
F25H2.15,WBGene00045162,1.00000000,1.00000000,0.00000000,0.00000000,42,-42,2
Y67A10A.14,WBGene00045163,1.00000000,1.00000000,0.00000000,0.00000000,214,214,1
F59C6.15,WBGene00045164,1.00000000,1.00000000,0.00000000,0.00000000,386,386,1
H38K22.8,WBGene00045165,1.00000000,1.00000000,0.00000000,0.00000001,94,-94,1
F43A11.8,WBGene00045167,1.00000000,1.00000000,0.00000000,0.00000657,257,257,1
B0285.12,WBGene00045168,1.00000000,1.00000000,0.00000000,0.00000000,88,88,1
T19C4.11,WBGene00045169,1.00000000,1.00000000,0.00000000,0.00000006,81,-81,2
T19C4.12,WBGene00045170,1.00000000,1.00000000,0.00000000,0.00000006,267,267,2
K08E3.11,WBGene00045172,1.00000000,1.00000000,0.00000000,0.00000000,1513,1513,1
B0284.6,WBGene00045189,1.00000000,1.00000000,0.00000000,0.00000000,27,27,1
R01H2.8,WBGene00045190,1.00000000,1.00000000,0.00000000,0.00000002,230,-230,1
smy-1,WBGene00045194,1.00000000,1.00000000,0.00000000,0.00000000,62,-62,2
F12F6.10,WBGene00045196,1.00000000,1.00000000,0.00000000,0.00000000,1845,1845,1
smy-5,WBGene00045199,1.00000000,1.00000000,0.00000000,0.00000085,1232,-1232,1
smy-4,WBGene00045200,1.00000000,1.00000000,0.00000000,0.00000085,538,538,1
C18D11.9,WBGene00045211,1.00000000,1.00000000,0.00000000,0.00000788,1408,1408,1
rpr-1,WBGene00045238,1.00000000,1.00000000,0.00000000,0.00000000,86,86,1
ttr-34,WBGene00045245,1.00000000,1.00000000,0.00000000,0.00000000,1754,1754,1
C29E4.15,WBGene00045246,1.00000000,1.00000000,0.00000000,0.00000000,366,-366,1
T07A9.15,WBGene00045249,1.00000000,1.00000000,0.00000000,0.00000000,598,598,1
F18E3.12,WBGene00045275,1.00000000,1.00000000,0.00000000,0.00000000,1169,1169,2
F18E3.13,WBGene00045276,0.00045879,0.01775564,3.59014195,0.00000000,6,-6,1
Y57G11C.56,WBGene00045282,1.00000000,1.00000000,0.00000000,0.00000035,1343,1343,1
ZC250.4,WBGene00045305,1.00000000,1.00000000,0.00000000,0.00000000,2681,2681,1
T03E6.9,WBGene00045356,1.00000000,1.00000000,0.00000000,0.00000000,361,-361,1
F13A7.14,WBGene00045357,1.00000000,1.00000000,0.00000000,0.00000000,143,-143,1
mir-800,WBGene00045360,1.00000000,1.00000000,0.00000000,0.00000006,1993,1993,1
Y17D7C.3,WBGene00045366,1.00000000,1.00000000,0.00000000,0.00000000,3217,3217,1
F17C11.15,WBGene00045367,1.00000000,1.00000000,0.00000000,0.00000000,986,-986,1
F26E4.14,WBGene00045369,1.00000000,1.00000000,0.00000000,0.00000000,558,-558,3
ZK265.11,WBGene00045370,1.00000000,1.00000000,0.00000000,0.00000079,126,126,1
M163.15,WBGene00045371,1.00000000,1.00000000,0.00000000,0.00000004,262,-262,1
W01D2.8,WBGene00045372,1.00000000,1.00000000,0.00000000,0.00000131,75,75,1
Y46G5A.40,WBGene00045373,1.00000000,1.00000000,0.00000000,0.00000000,1009,1009,1
B0393.10,WBGene00045374,1.00000000,1.00000000,0.00000000,0.00000000,728,-728,1
C17D12.8,WBGene00045375,1.00000000,1.00000000,0.00000000,0.00000000,14,14,1
F25H5.9,WBGene00045376,1.00000000,1.00000000,0.00000000,0.00000451,67,-67,1
F19H8.6,WBGene00045377,1.00000000,1.00000000,0.00000000,0.00000394,32,-32,1
H04D03.5,WBGene00045378,1.00000000,1.00000000,0.00000000,0.00000001,12,-12,1
C02B4.4,WBGene00045386,1.00000000,1.00000000,0.00000000,0.00000000,2719,2719,1
C38C6.8,WBGene00045388,1.00000000,1.00000000,0.00000000,0.00000000,396,-396,1
Y38F1A.11,WBGene00045389,1.00000000,1.00000000,0.00000000,0.00000000,139,-139,1
ZC334.12,WBGene00045396,1.00000000,1.00000000,0.00000000,0.00000002,253,253,1
E01G4.7,WBGene00045410,1.00000000,1.00000000,0.00000000,0.00000357,5,-5,1
C25F9.11,WBGene00045411,1.00000000,1.00000000,0.00000000,0.00004630,1658,1658,1
T19H5.7,WBGene00045414,1.00000000,1.00000000,0.00000000,0.00000000,2188,2188,1
F15B9.10,WBGene00045418,1.00000000,1.00000000,0.00000000,0.00000349,3007,3007,1
F30A10.14,WBGene00045473,1.00000000,1.00000000,0.00000000,0.00000006,1607,-1607,1
C08E8.7,WBGene00045487,1.00000000,1.00000000,0.00000000,0.00000000,1526,1526,1
R11D1.13,WBGene00045517,1.00000000,1.00000000,0.00000000,0.00000000,1294,1294,1
21ur-3987,WBGene00045529,1.00000000,1.00000000,0.00000000,0.00006960,368,368,1
21ur-116,WBGene00045532,1.00000000,1.00000000,0.00000000,0.00000031,840,-840,1
21ur-2148,WBGene00045536,1.00000000,1.00000000,0.00000000,0.00000916,733,733,1
21ur-4358,WBGene00045558,1.00000000,1.00000000,0.00000000,0.00000000,1470,-1470,1
21ur-3922,WBGene00045580,1.00000000,1.00000000,0.00000000,0.00028359,2003,2003,1
21ur-4174,WBGene00045583,1.00000000,1.00000000,0.00000000,0.00000642,1554,-1554,1
21ur-4673,WBGene00045592,1.00000000,1.00000000,0.00000000,0.00000000,1404,-1404,2
21ur-5229,WBGene00045617,1.00000000,1.00000000,0.00000000,0.00000000,151,151,1
21ur-3853,WBGene00045644,1.00000000,1.00000000,0.00000000,0.00002440,938,938,1
21ur-1572,WBGene00045645,1.00000000,1.00000000,0.00000000,0.00000000,911,-911,1
21ur-4784,WBGene00045646,1.00000000,1.00000000,0.00000000,0.00000002,889,-889,1
21ur-378,WBGene00045652,1.00000000,1.00000000,0.00000000,0.00000000,2013,2013,1
21ur-3191,WBGene00045665,1.00000000,1.00000000,0.00000000,0.00000024,552,-552,2
21ur-2786,WBGene00045672,1.00000000,1.00000000,0.00000000,0.00002730,491,-491,1
21ur-3510,WBGene00045679,1.00000000,1.00000000,0.00000000,0.00000000,743,743,2
21ur-5291,WBGene00045681,1.00000000,1.00000000,0.00000000,0.00054574,939,939,1
21ur-5085,WBGene00045690,1.00000000,1.00000000,0.00000000,0.00000001,1449,-1449,1
21ur-3074,WBGene00045705,1.00000000,1.00000000,0.00000000,0.00000000,940,-940,1
21ur-719,WBGene00045727,1.00000000,1.00000000,0.00000000,0.00000000,1224,1224,1
21ur-5257,WBGene00045789,1.00000000,1.00000000,0.00000000,0.00000000,1908,-1908,1
21ur-1072,WBGene00045792,1.00000000,1.00000000,0.00000000,0.00000000,936,-936,1
21ur-1539,WBGene00045801,1.00000000,1.00000000,0.00000000,0.00000002,1783,-1783,1
21ur-1481,WBGene00045827,1.00000000,1.00000000,0.00000000,0.00000000,1086,-1086,1
21ur-4954,WBGene00045839,1.00000000,1.00000000,0.00000000,0.00000000,1589,1589,2
21ur-5146,WBGene00045858,1.00000000,1.00000000,0.00000000,0.00004540,891,-891,1
21ur-5253,WBGene00045859,1.00000000,1.00000000,0.00000000,0.00000000,681,681,2
21ur-3690,WBGene00045866,1.00000000,1.00000000,0.00000000,0.00000661,1793,-1793,1
21ur-2728,WBGene00045870,1.00000000,1.00000000,0.00000000,0.00000000,1673,1673,1
21ur-754,WBGene00045874,1.00000000,1.00000000,0.00000000,0.00028359,1068,-1068,1
21ur-48,WBGene00045886,1.00000000,1.00000000,0.00000000,0.00028341,1468,-1468,1
21ur-3731,WBGene00045914,1.00000000,1.00000000,0.00000000,0.00000000,1926,1926,1
21ur-2239,WBGene00045927,1.00000000,1.00000000,0.00000000,0.00000000,437,437,2
21ur-844,WBGene00045930,1.00000000,1.00000000,0.00000000,0.00000000,673,673,1
21ur-529,WBGene00045940,1.00000000,1.00000000,0.00000000,0.00000000,1750,-1750,1
21ur-1113,WBGene00045949,1.00000000,1.00000000,0.00000000,0.00000000,443,-443,2
21ur-3425,WBGene00045950,1.00000000,1.00000000,0.00000000,0.00000000,1117,1117,1
21ur-4106,WBGene00045958,1.00000000,1.00000000,0.00000000,0.00000105,552,-552,1
21ur-4804,WBGene00045960,1.00000000,1.00000000,0.00000000,0.00002440,1632,1632,1
21ur-1524,WBGene00045968,1.00000000,1.00000000,0.00000000,0.00015527,1037,1037,1
21ur-2859,WBGene00045977,1.00000000,1.00000000,0.00000000,0.00000916,1432,1432,1
21ur-1441,WBGene00045987,1.00000000,1.00000000,0.00000000,0.00000000,583,-583,1
21ur-13,WBGene00045995,1.00000000,1.00000000,0.00000000,0.00000000,613,613,1
21ur-50,WBGene00046017,1.00000000,1.00000000,0.00000000,0.00000642,532,-532,1
21ur-3185,WBGene00046020,1.00000000,1.00000000,0.00000000,0.00000000,541,-541,1
21ur-2625,WBGene00046024,1.00000000,1.00000000,0.00000000,0.00000000,1938,1938,1
21ur-2007,WBGene00046027,1.00000000,1.00000000,0.00000000,0.00000642,1399,-1399,1
21ur-2163,WBGene00046042,1.00000000,1.00000000,0.00000000,0.00000000,1341,-1341,1
21ur-1865,WBGene00046050,1.00000000,1.00000000,0.00000000,0.00000000,1599,-1599,1
21ur-631,WBGene00046051,1.00000000,1.00000000,0.00000000,0.00000000,914,-914,1
21ur-4616,WBGene00046075,1.00000000,1.00000000,0.00000000,0.00000006,772,-772,1
21ur-409,WBGene00046088,1.00000000,1.00000000,0.00000000,0.00000000,690,-690,1
21ur-2779,WBGene00046100,1.00000000,1.00000000,0.00000000,0.00000006,1639,1639,1
21ur-2935,WBGene00046109,1.00000000,1.00000000,0.00000000,0.00000000,732,-732,1
21ur-2298,WBGene00046114,1.00000000,1.00000000,0.00000000,0.00000000,309,309,1
21ur-983,WBGene00046142,1.00000000,1.00000000,0.00000000,0.00000000,310,310,2
21ur-4973,WBGene00046143,1.00000000,1.00000000,0.00000000,0.00000000,849,-849,1
21ur-361,WBGene00046163,1.00000000,1.00000000,0.00000000,0.00099164,490,490,1
21ur-1266,WBGene00046196,1.00000000,1.00000000,0.00000000,0.00000000,587,-587,1
21ur-4622,WBGene00046213,1.00000000,1.00000000,0.00000000,0.00012333,1722,-1722,1
21ur-5086,WBGene00046238,1.00000000,1.00000000,0.00000000,0.00030097,946,946,1
21ur-4291,WBGene00046242,1.00000000,1.00000000,0.00000000,0.00000038,517,-517,1
21ur-4326,WBGene00046244,1.00000000,1.00000000,0.00000000,0.00000000,1273,-1273,1
21ur-4511,WBGene00046259,1.00000000,1.00000000,0.00000000,0.00000474,1722,-1722,1
21ur-2903,WBGene00046265,1.00000000,1.00000000,0.00000000,0.00000000,1691,-1691,1
21ur-416,WBGene00046268,1.00000000,1.00000000,0.00000000,0.00000000,956,956,2
21ur-4638,WBGene00046269,1.00000000,1.00000000,0.00000000,0.00007100,973,-973,1
21ur-4915,WBGene00046272,1.00000000,1.00000000,0.00000000,0.00001040,1847,1847,1
21ur-5233,WBGene00046286,1.00000000,1.00000000,0.00000000,0.00000000,1724,1724,1
21ur-1867,WBGene00046299,1.00000000,1.00000000,0.00000000,0.00000000,356,-356,1
21ur-3912,WBGene00046313,1.00000000,1.00000000,0.00000000,0.00028341,1250,1250,1
21ur-4870,WBGene00046318,1.00000000,1.00000000,0.00000000,0.00000031,791,791,1
21ur-3611,WBGene00046321,1.00000000,1.00000000,0.00000000,0.00000395,1450,1450,1
21ur-2814,WBGene00046335,1.00000000,1.00000000,0.00000000,0.00000000,1711,1711,1
21ur-3150,WBGene00046351,1.00000000,1.00000000,0.00000000,0.00000000,598,-598,1
21ur-3433,WBGene00046352,1.00000000,1.00000000,0.00000000,0.00000013,1748,1748,1
21ur-673,WBGene00046366,1.00000000,1.00000000,0.00000000,0.00000000,845,845,1
21ur-5258,WBGene00046382,1.00000000,1.00000000,0.00000000,0.00015527,132,-132,1
21ur-4681,WBGene00046395,1.00000000,1.00000000,0.00000000,0.00000000,1763,-1763,1
21ur-645,WBGene00046410,1.00000000,1.00000000,0.00000000,0.00000000,1833,-1833,1
21ur-4588,WBGene00046436,1.00000000,1.00000000,0.00000000,0.00000031,1147,1147,1
21ur-2888,WBGene00046441,1.00000000,1.00000000,0.00000000,0.00000000,626,-626,1
21ur-2410,WBGene00046450,1.00000000,1.00000000,0.00000000,0.00000000,1826,1826,1
21ur-5355,WBGene00046452,1.00000000,1.00000000,0.00000000,0.00000000,1880,-1880,1
21ur-2142,WBGene00046461,1.00000000,1.00000000,0.00000000,0.00000000,1359,1359,1
21ur-3052,WBGene00046499,1.00000000,1.00000000,0.00000000,0.00000000,1302,-1302,1
21ur-1127,WBGene00046535,1.00000000,1.00000000,0.00000000,0.00000000,486,486,1
21ur-1019,WBGene00046538,1.00000000,1.00000000,0.00000000,0.00000000,1075,1075,1
21ur-583,WBGene00046546,1.00000000,1.00000000,0.00000000,0.00000916,1767,1767,1
21ur-2090,WBGene00046551,1.00000000,1.00000000,0.00000000,0.00000000,1524,1524,1
21ur-1368,WBGene00046553,1.00000000,1.00000000,0.00000000,0.00000000,437,437,1
21ur-14,WBGene00046555,1.00000000,1.00000000,0.00000000,0.00000000,1238,-1238,1
21ur-4736,WBGene00046557,1.00000000,1.00000000,0.00000000,0.00000000,633,-633,2
21ur-205,WBGene00046584,1.00000000,1.00000000,0.00000000,0.00007100,354,354,1
21ur-2040,WBGene00046587,1.00000000,1.00000000,0.00000000,0.00000916,451,451,1
21ur-1663,WBGene00046590,1.00000000,1.00000000,0.00000000,0.00000000,360,-360,3
21ur-4443,WBGene00046593,1.00000000,1.00000000,0.00000000,0.00000000,1856,1856,1
21ur-4109,WBGene00046595,1.00000000,1.00000000,0.00000000,0.00000000,114,114,1
21ur-2860,WBGene00046602,1.00000000,1.00000000,0.00000000,0.00000229,261,-261,1
21ur-2501,WBGene00046608,1.00000000,1.00000000,0.00000000,0.00000394,598,598,1
21ur-5343,WBGene00046615,1.00000000,1.00000000,0.00000000,0.00000035,1694,-1694,1
21ur-3479,WBGene00046618,1.00000000,1.00000000,0.00000000,0.00000000,573,573,2
21ur-726,WBGene00046622,1.00000000,1.00000000,0.00000000,0.00015527,1635,-1635,1
21ur-2216,WBGene00046644,1.00000000,1.00000000,0.00000000,0.00002730,626,626,1
21ur-187,WBGene00046652,1.00000000,1.00000000,0.00000000,0.00000000,1848,1848,1
21ur-3780,WBGene00046654,1.00000000,1.00000000,0.00000000,0.00010917,1373,1373,1
21ur-182,WBGene00046655,1.00000000,1.00000000,0.00000000,0.00000000,1785,1785,1
21ur-1556,WBGene00046656,1.00000000,1.00000000,0.00000000,0.00000000,1276,-1276,1
21ur-4099,WBGene00046673,1.00000000,1.00000000,0.00000000,0.00000001,338,-338,1
21ur-4203,WBGene00046676,1.00000000,1.00000000,0.00000000,0.00000000,216,-216,1
21ur-3369,WBGene00046683,1.00000000,1.00000000,0.00000000,0.00000000,83,83,1
21ur-5138,WBGene00046694,1.00000000,1.00000000,0.00000000,0.00000000,460,460,1
21ur-3410,WBGene00046697,1.00000000,1.00000000,0.00000000,0.00000000,1191,-1191,1
21ur-3424,WBGene00046702,1.00000000,1.00000000,0.00000000,0.00000000,567,567,1
21ur-3245,WBGene00046711,1.00000000,1.00000000,0.00000000,0.00054574,1543,1543,1
21ur-2513,WBGene00046721,1.00000000,1.00000000,0.00000000,0.00000000,971,-971,1
21ur-3629,WBGene00046729,1.00000000,1.00000000,0.00000000,0.00000000,271,271,1
21ur-1030,WBGene00046731,1.00000000,1.00000000,0.00000000,0.00000084,840,-840,1
21ur-2667,WBGene00046738,1.00000000,1.00000000,0.00000000,0.00000038,1248,-1248,1
21ur-3657,WBGene00046754,1.00000000,1.00000000,0.00000000,0.00000000,1911,1911,1
21ur-126,WBGene00046764,1.00000000,1.00000000,0.00000000,0.00000395,1036,-1036,1
21ur-2361,WBGene00046771,1.00000000,1.00000000,0.00000000,0.00000000,746,-746,1
21ur-2066,WBGene00046775,1.00000000,1.00000000,0.00000000,0.00099164,1368,-1368,1
21ur-3653,WBGene00046776,1.00000000,1.00000000,0.00000000,0.00000133,907,907,1
21ur-189,WBGene00046777,1.00000000,1.00000000,0.00000000,0.00000000,191,-191,1
21ur-4186,WBGene00046829,1.00000000,1.00000000,0.00000000,0.00000000,535,535,1
21ur-794,WBGene00046836,1.00000000,1.00000000,0.00000000,0.00000000,304,-304,1
21ur-2296,WBGene00046855,1.00000000,1.00000000,0.00000000,0.00000000,646,646,1
21ur-4615,WBGene00046859,1.00000000,1.00000000,0.00000000,0.00000000,650,650,1
21ur-2236,WBGene00046870,1.00000000,1.00000000,0.00000000,0.00000000,830,-830,4
21ur-4739,WBGene00046872,1.00000000,1.00000000,0.00000000,0.00001040,1439,1439,1
21ur-2172,WBGene00046879,1.00000000,1.00000000,0.00000000,0.00012867,502,502,2
